Station or stop;Name;Coordinate Latitude;Coordinate Longitude;Number of train rides;Minutes of delay
80066407;ZWICKAU (SACHS) HBF;50.714785;12.4646;14.649484536082474;44.047422680412375
80185371;SAARBRUECKEN SAARDAMM;49.237543;6.962435;18.831683168316832;459.57755775577556
80254664;SCHEIDT (SAAR);49.24506;7.05787;11.1;0.0
80034827;WERDER(HAVEL);52.392944;12.926521;25.84967320261438;26.69934640522876
80232496;LUTHERSTADT WITTENBERG-PIESTERITZ;51.874121;12.5786;18.144897959183673;104.57959183673469
80051714;LIEBENAU (BZ KASSEL);51.491841;9.273958;27.24;6.54
80151068;TROMPET;51.414763;6.669386;26.314606741573034;25.93258426966292
80106922;BAUNATAL-GUNTERSHAUSEN;51.230862;9.467151;54.76100628930818;29.88364779874214
80055277;DOERNHAGEN SCHWARZENBACH;51.21392;9.489091;28.30603448275862;2.4913793103448274
80138024;BREMERHAVEN-SPECKENBUETTEL;53.5908;8.58057;38.60883280757098;678.7097791798108
80194845;LEUBSDORF (RHEIN);50.547642;7.286497;85.06796116504854;5.249190938511327
80207282;NEUDIETENDORF;50.914276;10.910555;26.637323943661972;12.440140845070422
80066373;MOSEL;50.78094;12.477982;17.48;37.977777777777774
80227496;GUNZENHAUSEN;49.122;10.75672;51.3125;43.55625
80040196;COTTBUS;51.752624;14.325639;25.09611829944547;519.6210720887245
80137471;BREMEN-MAHNDORF;53.040228;8.948359;49.82131661442006;28.438871473354233
80140665;WAGHAEUSEL;49.2497;8.50962;76.028125;38.56875
80053793;TREYSA;50.9111;9.18693;24.764705882352942;7.580392156862745
80160762;EISENACH-STEDTFELD;50.984769;10.269373;32.86734693877551;20.472789115646258
80210252;OSNABRUECK HBF;52.272567;8.061188;36.87585616438356;138.80051369863014
80020669;GABLINGEN;48.463418;10.851112;48.838006230529594;55.557632398753896
80273052;FRIESACK (MARK);52.760634;12.587618;16.723320158102766;3.0711462450592886
80010694;HAMBURG-ROTHENBURGSORT;53.537306;10.051834;87.55389221556887;90.62275449101796
80181347;KARLSRUHE-KNIELINGEN;49.0267;8.341329;20.0990990990991;4.846846846846847
80132472;GROSS GLEIDINGEN;52.231957;10.430083;73.6765625;49.9359375
80194852;BAD HOENNINGEN;50.51481;7.311524;86.3915857605178;25.48220064724919
80211680;WESTERHAUSEN (KR MELLE);52.236323;8.27958;34.44202898550725;0.0
80105767;DARMSTADT-EBERSTADT;49.816103;8.627182;58.19558359621451;9.498422712933754
80200386;HEILIGENSTATT;48.214653;12.609447;26.657692307692308;0.0
80225904;ROETHENBACH-STEINBERG;49.48443;11.24746;11.272727272727273;0.0
80196212;VAIHINGEN (ENZ);48.947902;8.959384;57.357594936708864;34.892405063291136
80135210;HANNOVER-BORNUM;52.35172;9.68076;15.0;0.0
80692921;BRUCHSAL FEUERWEHRSCHULE;49.138764;8.574694;14.920168067226891;0.0
80140681;GRABEN-NEUDORF;49.161448;8.491078;80.534375;75.925
80042028;SPREEWITZ SUED;51.47017;14.410017;17.848039215686274;6.004901960784314
80100388;HERNE;51.542128;7.211104;24.710485133020345;19.22378716744914
80135699;HASTE;52.38066;9.38956;66.925;25.053125
80251421;EHRANG;49.803155;6.686507;20.316725978647685;233.90569395017795
80237289;JEBER-BERGFRIEDEN;51.986584;12.3513;15.905349794238683;4.320987654320987
80103622;SALZKOTTEN;51.673161;8.600695;21.85774058577406;8.648535564853557
80163337;RUDOLSTADT(THUER);50.717999;11.339162;19.100313479623825;9.924764890282132
80112482;BIEBESHEIM;49.781939;8.474018;62.715625;43.259375
80833038;GENDORF;48.177649;12.720335;22.45275590551181;0.0
80151852;BAAL GBF;51.035821;6.278556;12.736842105263158;22.53684210526316
80899401;AHRENSBURG-GARTENHOLZ;53.689032;10.251914;13.780821917808218;0.0
80200451;BURGHAUSEN;48.174675;12.829799;22.044534412955464;12.093117408906883
80695403;FRIEDRICHSTHAL (SAAR) MITTE;49.327135;7.094111;30.4874213836478;2.720125786163522
80110155;WIESBADEN OST;50.040807;8.2575;53.91945288753799;35.01215805471124
80294546;MAICHINGEN;48.7218;8.969533;11.753846153846155;0.0
80253559;SERRIG;49.577701;6.570685;20.543795620437955;5.9963503649635035
80225995;RIENECK;50.091158;9.664667;72.40186915887851;0.0
80164715;ETZLEBEN;51.26032;11.181111;11.0;21.11111111111111
80143263;HERBOLZHEIM (BREISGAU);48.2251;7.768665;50.11875;20.85625
80100438;GELSENKIRCHEN-BISMARCK;51.537497;7.107576;55.2724358974359;194.10576923076923
80142281;KARLSRUHE HBF;48.99454;8.4029;14.447368421052632;23.859649122807017
80137604;BREMEN RBF;53.127157;8.76643;37.781282860147215;204.08096740273396
80637918;HAGEN RWE;51.401785;7.457184;31.428044280442805;3.5202952029520294
80204917;LOHHOF;48.286627;11.578758;16.857142857142858;2.956043956043956
80210815;LATHEN;52.860729;7.322507;29.520912547528518;12.44106463878327
80155481;LEUNA WERKE SUED;51.306553;12.006587;44.73529411764706;7.34640522875817
80160820;HERLESHAUSEN;51.00387;10.17197;29.85763888888889;1.3784722222222223
80232355;FALKENBERG (ELSTER);51.583342;13.24632;14.537859007832898;47.16971279373368
80245357;HAMBURG-ALLERMOEHE;53.490834;10.153649;23.68976897689769;6.867986798679868
80135848;VENNEBECK;52.221315;8.87286;50.244372990353696;10.864951768488746
80346114;BONN-BAD GODESBERG NORD;50.694985;7.141842;36.03174603174603;16.787301587301588
80066944;GOESSNITZ;50.89419;12.430969;21.733870967741936;78.43951612903226
80719971;SPAICHING MITTE;48.078364;8.730402;12.5;0.0
80226027;LOHR BAHNHOF;50.004808;9.58176;40.294701986754966;16.357615894039736
80145649;PHILIPPSBURG MOLZAU;49.208298;8.4997;79.95625;28.91875
80160739;MECHTERSTAEDT-SAETTELSTAEDT;50.946258;10.49788;27.362989323843415;13.270462633451958
80240812;ANGERN-ROGAETZ;52.340355;11.75961;23.169675090252706;14.83754512635379
80267005;REGENSBURG HAFENBRUECKE;49.016639;12.134048;17.1;13.254545454545454
80264473;ALTHEIM (NIEDERBAY);48.584006;12.19857;17.12;7.982222222222222
80314286;LUTHERSTADT EISLEBEN;51.51939;11.552041;13.948571428571428;26.731428571428573
80081422;WUPPERTAL-UNTERBARMEN;51.26022;7.17187;11.375;1.1071428571428572
80160101;LEISSLING;51.185287;11.90982;32.79623824451411;2.5579937304075235
80210112;MUENSTER(WESTF)HBF;51.956903;7.636311;21.146586345381525;24.55421686746988
80103853;BOENEN;51.598029;7.757305;37.04620462046205;30.795379537953796
80226068;LAUFACH;50.011283;9.278357;52.728155339805824;93.6116504854369
80062315;ZEITHAIN BOGENDREIECK;51.3287;13.319336;35.10410094637224;12.930599369085174
80100701;WELVER;51.617548;7.956437;16.18032786885246;0.7814207650273224
80202044;KIRCHSEEON;48.07185;11.8878;38.347133757961785;20.121019108280255
80073775;BAD OLDESLOE;53.805355;10.382585;14.248868778280542;5.3122171945701355
80241372;KOETHEN;51.752573;11.99083;26.076317859952795;107.94256490952006
80720011;WURMLINGEN MITTE;48.001648;8.777918;12.652173913043478;0.0
80011759;MASCHEN RBF;53.403473;10.053005;103.4945226917058;301.69796557120503
80103929;DUISBURG-MEIDERICH OST;51.468788;6.800925;22.37109375;14.92578125
80156083;MERSEBURG ELISABETHHOEHE;51.376949;11.969854;37.514754098360655;7.560655737704918
80290494;STUTTGART HAFEN;48.763299;9.263924;27.085972850678733;319.0542986425339
80263533;LANDSHUT (BAY) HBF;48.549067;12.137254;37.5019305019305;213.23552123552125
80240622;STENDAL;52.596323;11.8554;26.757929883138566;61.776293823038394
80144162;AUGGEN;47.789952;7.58768;47.421875;0.084375
80034884;FERCH-LIENEWITZ;52.304653;12.965527;17.64750957854406;16.57088122605364
80204875;FREISING;48.39601;11.744546;16.773255813953487;19.127906976744185
80092577;BOCHUM-RIEMKE;51.503062;7.20113;57.20754716981132;30.87421383647799
80290247;KORNWESTHEIM RBF;48.866743;9.175829;34.60554371002132;268.4584221748401
80648006;UTTENHOFEN;48.562997;11.538784;33.38485804416404;3.217665615141956
80153288;SINDORF;50.900601;6.670001;23.044067796610168;0.5322033898305085
80112383;WEITERSTADT;49.909693;8.58028;57.208333333333336;17.78205128205128
80251058;POMMERN (MOSEL);50.169299;7.269851;32.088815789473685;4.730263157894737
80130187;FALLERSLEBEN;52.423999;10.716705;47.54934210526316;353.5921052631579
80153106;DORMAGEN BAYERWERK;51.07832;6.838177;19.747104247104247;6.156370656370656
80140640;NEULUSSHEIM;49.291965;8.530159;75.50625;0.0
80135970;BIELEFELD HBF;52.029392;8.532351;37.16912972085386;15.963875205254515
80108324;MONTABAUR (REGIO);50.444904;7.825912;13.795121951219512;39.84878048780488
80280842;KRATZEBURG;53.428502;12.9434;13.675105485232068;1.3375527426160339
80223362;FEUCHT;49.3821;11.20551;58.119496855345915;23.937106918238992
80733592;SAALFELD PROPANGASANLAGE;50.661749;11.369391;19.412903225806453;7.432258064516129
80112490;GERNSHEIM;49.754953;8.489827;62.43125;39.04375
80106450;FRANKFURT (MAIN) SUED;50.099248;8.686172;38.589254766031196;31.47833622183709
80081224;DUESSELDORF-ELLER;51.20417;6.85259;67.1344262295082;20.468852459016393
80011809;ASHAUSEN;53.368759;10.14537;54.753943217665615;0.0
80251074;COCHEM (MOSEL);50.153095;7.167289;32.44078947368421;42.86842105263158
80240770;BARLEBER SEE;52.2168;11.6424;22.616600790513836;4.312252964426878
80112367;GROSS GERAU;49.926539;8.484704;67.2848;24.408
80060525;DRESDEN-FRIEDRICHSTADT;51.057;13.7087;39.38364779874214;495.80817610062894
80146993;REMAGEN;50.577598;7.230219;37.714285714285715;24.47301587301587
80270587;SCHARSTORF;53.97137;12.245822;15.579150579150578;0.0
80263079;DEINING (OBERPF);49.20503;11.51698;55.31962025316456;0.0
80253625;ENSDORF(SAAR);49.30412;6.77617;20.261363636363637;8.056818181818182
80101246;HERNE-ROTTBRUCH;51.538716;7.206201;55.542319749216304;43.912225705329156
80346452;URMITZ RHEINBRUECKE;50.418339;7.528014;36.95723684210526;2.5789473684210527
80142877;WAGHAEUSEL LUSSHARDT;49.200008;8.51013;13.832402234636872;1.0726256983240223
80103598;PADERBORN HBF;51.713743;8.741845;24.57563025210084;44.41386554621849
80147116;LUDWIGSHAFEN (RHEIN) ROTES KREUZ;49.48497;8.42231;48.42138364779874;15.267295597484276
80623793;WEDDEL (ABZW);52.269981;10.630561;64.62382445141066;18.71473354231975
80253591;KANZEM;49.669556;6.57475;20.41090909090909;1.8109090909090908
80135871;GOHFELD;52.201039;8.759614;51.16613418530351;15.309904153354633
80160184;OSSMANNSTEDT;51.019335;11.4272;28.133802816901408;2.362676056338028
80146282;BAAL;51.03345;6.2748;12.926315789473684;2.731578947368421
80210559;DRENSTEINFURT;51.799151;7.73431;22.245136186770427;0.0
80085241;BONENBURG;51.557909;9.05109;27.34156378600823;12.901234567901234
80296145;LAUFFEN(NECKAR);49.074858;9.146803;26.80392156862745;17.733333333333334
80210237;NATRUP-HAGEN;52.210209;7.91186;33.71328671328671;15.93006993006993
80225367;WUERZBURG RBF;49.808472;9.885496;37.355095541401276;625.608280254777
80698555;TEICHLAND;51.81886;14.424576;15.592727272727272;0.0
80213116;PAULINENAUE;52.675333;12.713321;16.844;2.692
80240705;BAMME;52.601969;12.432847;15.355555555555556;6.831111111111111
80631846;MERZIG (SAAR) STADTMITTE;49.444479;6.635463;20.209059233449477;0.0
80150359;KREFELD HBF;51.3273;6.57079;25.433333333333334;47.355555555555554
80235440;LEIPZIG-STOETTERITZ;51.32587;12.413202;23.84351145038168;27.255725190839694
80255034;DILLINGEN (SAAR) OST;49.3484;6.738701;23.03909465020576;128.97530864197532
80102632;OBERHAUSEN HBF;51.479046;6.853985;41.461271676300576;73.95260115606936
80144188;BAD BELLINGEN;47.7317;7.557578;16.033333333333335;0.0
80105411;BOCHUM PRINZ VON PREUSSEN;51.484622;7.250376;39.729032258064514;8.92258064516129
80053702;EDERMUENDE-GRIFTE;51.211351;9.448921;27.076642335766422;13.313868613138686
80240226;GROSS KREUTZ;52.410946;12.777476;26.37171052631579;8.049342105263158
80160770;EISENACH;50.979572;10.33363;32.75643224699829;132.00343053173242
80114090;LANG GOENS;50.497759;8.667012;37.97879858657244;16.671378091872793
80012401;SOTTRUM;53.101317;9.250634;36.50316455696203;21.053797468354432
80103143;DUISBURG-RUHRORT HAFEN;51.46197;6.780134;30.29368029739777;383.81040892193306
80130500;GOETTINGEN;51.538289;9.926989;79.30439330543933;64.1265690376569
80114728;MAINZ-KASTEL;50.0075;8.282966;62.88620689655173;57.09310344827586
80150995;RHEINKAMP;51.503461;6.624617;10.849056603773585;24.32075471698113
80144238;EIMELDINGEN;47.62878;7.595671;16.425806451612903;0.0
80042069;SPREEWITZ;51.500567;14.402998;14.18867924528302;248.8930817610063
80262949;REGENSBURG HBF;49.011776;12.101223;65.85377358490567;143.99842767295598
80230326;BUNA WERKE;51.387858;11.955297;31.77207062600321;324.2953451043339
80210674;RHEINE;52.277308;7.43602;58.026490066225165;139.00993377483445
80062331;RIESA;51.311318;13.290086;30.364928909952607;59.287519747235386
80349498;NAHRSTEDT;52.575713;11.705377;16.987551867219917;52.211618257261414
80111559;OKARBEN;50.252049;8.75454;20.45575221238938;3.1327433628318584
80010793;HAMBURG SUED;53.527197;9.991768;12.69620253164557;0.0
80253849;LUISENTHAL(SAAR);49.24964;6.904242;31.473186119873816;5.28391167192429
80210427;DREBBER;52.656993;8.453255;32.846666666666664;5.363333333333333
80294124;NEUFRA (B ROTTWEIL);48.12333;8.67928;12.616161616161616;5.353535353535354
80916429;HAMBURG-HAUSBRUCH DB-GRENZE;53.471816;9.91231;66.94339622641509;0.025157232704402517
80082933;HAGEN-HALDEN;51.3827;7.521084;36.75954198473283;8.904580152671755
80110809;FRANKFURT(MAIN)OST;50.113589;8.70936;45.52819698173153;156.68228752978555
80230060;SCHKOPAU;51.389128;11.991864;18.782978723404256;21.66808510638298
80101949;WENGERN OST;51.40142;7.350129;37.54671280276817;9.95847750865052
80165357;BEUREN;51.377125;10.279079;13.482758620689655;1.1896551724137931
80043174;SCHWARZKOLLM;51.443162;14.136248;19.03791469194313;21.587677725118482
80011007;HAMBURG-LOKSTEDT;53.603704;9.970445;29.455696202531644;26.259493670886076
80297580;ZIMMERN (B GRUENSFELD);49.59631;9.790352;15.507936507936508;0.0
80339440;WEIDENTHAL GLATZ II;49.391589;8.03945;18.37735849056604;2.181132075471698
80204057;EITENSHEIM;48.8168;11.320336;41.33018867924528;0.0
80254250;BILDSTOCK;49.337421;7.094253;30.81132075471698;0.0
80095265;GEIST;51.932684;7.621371;15.583850931677018;1.565217391304348
80020628;NORDENDORF;48.59443;10.837299;41.587859424920126;0.0
80078832;BERLIN-KAROW;52.614654;13.46991;17.569620253164558;21.329113924050635
80204222;INGOLSTADT HBF;48.7455;11.43852;72.5141065830721;1114.0094043887148
80616508;UBSTADT-WEIHER (ABZW);49.164706;8.621991;16.45814977973568;3.8766519823788546
80043604;KLASDORF;52.022476;13.54535;14.2;0.0
80020677;GERSTHOFEN;48.42425;10.861187;46.178125;13.2
80290601;PLOCHINGEN;48.713802;9.41262;49.45862068965517;181.82758620689654
80110072;GEISENHEIM;49.986612;7.96848;65.96245733788396;13.034129692832764
80012336;BUCHHOLZ(NORDHEIDE);53.326624;9.87737;55.808777429467085;56.391849529780565
80251033;MUEDEN (MOSEL);50.1854;7.340791;31.98355263157895;4.690789473684211
80163352;BRETERNITZ;50.61741;11.4071;30.767441860465116;5.941860465116279
80341032;KOELN BONNTOR MASTLAGER;50.920123;6.943812;38.92409240924093;6.98019801980198
80231480;BITTERFELD;51.6249;12.31844;40.02208201892744;95.79179810725552
80253484;FREMERSDORF;49.410054;6.64846;19.94076655052265;0.0
80031443;BERLIN-KAROW OST;52.607226;13.474104;21.822695035460992;10.592198581560284
80060830;SVT;51.1582;14.9594;10.785714285714286;3.7142857142857144
80100040;LUENEN SUED;51.608736;7.51959;34.20945945945946;24.26689189189189
80014191;SCHUBY;54.52164;9.475992;21.303249097472925;0.0
80082842;WERDOHL;51.26012;7.758828;25.324894514767934;15.670886075949367
80226738;WINTERHAUSEN;49.709492;10.012446;65.071875;79.846875
80190116;WEISSENTHURM;50.418183;7.452991;38.43037974683544;5.167721518987341
80034868;CAPUTH-GELTOW;52.35019;12.98448;16.850980392156863;0.0
80135657;WUNSTORF;52.420748;9.457657;130.75;313.834375
80290767;SALACH;48.69041;9.738124;35.40484429065744;0.0
80140673;WIESENTAL;49.225934;8.50339;75.3;0.0
80229583;WERNFELD (HP);50.026116;9.726068;97.28660436137072;0.0
80031617;FANGSCHLEUSE;52.406712;13.825668;16.48314606741573;42.86516853932584
80231258;NIEMBERG;51.552329;12.100097;27.324324324324323;6.003861003861004
80143461;KOELN-WORRINGEN;51.054767;6.851918;36.68013468013468;33.18518518518518
80113845;BRUCHENBRUECKEN;50.302144;8.7895;20.623318385650226;2.4260089686098656
80240044;BRUECKE;52.150651;11.663772;47.18691588785047;14.376947040498443
80273268;GRABOW (MECKL);53.28347;11.564311;23.413559322033898;5.230508474576271
80117028;DARMSTADT BERGSCHNEISE;49.897455;8.6329;37.00727272727273;7.1454545454545455
80294165;SPAICHINGEN;48.07271;8.737969;12.83248730964467;10.954314720812183
80240275;MAGDEBURG-SUDENBURG;52.12473;11.596682;50.18238993710692;319.77672955974845
80236786;LEIPZIG-RUECKMARSDORF;51.341791;12.283299;25.905723905723907;2.7306397306397305
80221861;FUERTH-UNTERFARRNBACH;49.4844;10.967177;25.5625;0.0
80803189;MERING - SANKT AFRA;48.275023;10.970443;44.03448275862069;0.0
80112094;RUESSELSHEIM OPELWERK;49.98898;8.40074;22.763157894736842;55.33223684210526
80139261;WALDHAUSEN;52.3464;9.76778;154.61682242990653;115.93769470404985
80154179;LEIPZIG-CONNEWITZ;51.30071;12.385615;23.8996138996139;8.007722007722007
80100347;DORTMUND-MENGEDE;51.568761;7.373604;22.862068965517242;5.4263322884012535
80253617;SAARLOUIS HBF;49.327783;6.75089;20.834586466165412;28.954887218045112
80179614;BRETTEN;49.036843;8.69325;34.00636942675159;35.72929936305732
80112474;STOCKSTADT (RHEIN);49.809688;8.472632;62.29780564263323;6.253918495297806
80114025;BAD NAUHEIM;50.367909;8.749084;37.20629370629371;25.944055944055943
80067090;RUPPERTSGRUEN;50.5758;12.1795;16.25824175824176;0.35714285714285715
80253658;VOELKLINGEN;49.250681;6.848745;31.48253968253968;75.28571428571429
80117127;KLEIN-GERAU EICHMUEHLE;49.921666;8.505878;56.74760383386582;1.549520766773163
80139246;UTBREMEN;53.096874;8.802206;17.482758620689655;16.367816091954023
80200840;MUENCHEN-RIEM;48.139405;11.676604;39.74163568773234;50.410780669144984
80135111;EMPELDE;52.34153;9.6701;22.289340101522843;0.0
80295238;WINTERBACH (B SCHORNDORF);48.798432;9.481102;11.1171875;0.0
80253963;SAARBRUECKEN GRENZE;49.217003;6.944239;11.467289719626168;0.0
80231019;DELITZSCH UNT BF AH;51.51365;12.353136;34.637540453074436;7.090614886731392
80296459;ROIGHEIM;49.362;9.342743;14.983870967741936;0.0
80251371;SEHLEM (KR WITTLICH);49.906959;6.823537;31.943708609271525;0.34105960264900664
80294538;MAGSTADT;48.736111;8.96595;33.22857142857143;0.0
80031179;BERLIN-RUHLEBEN;52.530124;13.2236;14.911764705882353;40.455882352941174
80116863;LOLLAR;50.647552;8.701993;26.426356589147286;33.189922480620154
80194068;WEIDENTHAL;49.4161;7.999673;32.87066246056782;20.65930599369085
80111757;KAHL (MAIN);50.0767;9.00638;28.59581881533101;2.087108013937282
80112516;BIBLIS;49.689169;8.451332;60.19496855345912;64.21069182389937
80060111;OBERVOGELGESANG (KR PIRNA);50.949769;13.98996;22.712903225806453;1.6193548387096774
80012427;SAGEHORN;53.082786;9.015555;36.58227848101266;29.75
80035626;HOHEN NEUENDORF WEST;52.672758;13.273293;18.225;4.35
80643700;DORSFELD;50.88251;6.627547;23.513513513513512;10.81418918918919
80200410;BURGKIRCHEN;48.167026;12.72815;22.429133858267715;0.0
80270579;LAAGE(MECKL);53.921195;12.339753;15.771863117870723;8.212927756653992
80110486;LANGENSELBOLD;50.16309;9.057463;47.65094339622642;17.77358490566038
80066977;SCHWEINSBURG-CULTEN;50.787898;12.369544;20.995934959349594;3.5772357723577235
80034314;DIEDERSDORF;52.345907;13.369759;30.28846153846154;15.592948717948717
80042309;RASTATT INDUSTRIE-STAMMGL;48.841371;8.194285;10.0;0.3333333333333333
80140236;MANNH RBF GR E;49.460143;8.509747;34.69154774972558;305.6509330406147
80210435;BARNSTORF (HAN);52.708209;8.510841;32.846666666666664;12.7
80228858;GEMUENDEN ZOLLBERG;50.06241;9.680891;69.77881619937695;14.672897196261681
80040535;KERKWITZ;51.910208;14.629445;14.882113821138212;3.178861788617886
80113316;HEDDESHEIM/HIRSCHBERG;49.51099;8.63509;56.65822784810127;38.24050632911393
80190496;BUDENHEIM;50.02677;8.174247;33.14333333333333;2.69
80102970;WESEL-FELDMARK;51.678;6.616256;32.294736842105266;9.43157894736842
80231738;ZSCHORTAU;51.48328;12.361489;34.56310679611651;1.4110032362459546
80157107;DUISBURG-MUEHLENBERG;51.382762;6.674154;39.08223684210526;28.61513157894737
80223289;HENFENFELD;49.501362;11.3879;11.511904761904763;0.0
80011791;WINSEN (LUHE);53.354535;10.207038;73.78125;32.509375
80130179;WOLFSBURG HBF;52.42949;10.787747;24.46099290780142;21.386524822695037
80141242;NECKARGERACH;49.39898;9.074679;11.058823529411764;0.0
80240317;DREILEBEN-DRACKENSTEDT;52.144783;11.342301;48.322884012539184;21.17241379310345
80155416;KOELN-MUELHEIM;50.959519;7.01379;22.42578125;11.40234375
80184820;KONZ;49.69593;6.573286;20.90972222222222;4.489583333333333
80031625;HANGELSBERG;52.4019;13.92318;16.49438202247191;4.202247191011236
80135558;HANNOVER MESSE/LAATZEN;52.316903;9.79389;91.53125;64.18125
80151951;KOHLSCHEID;50.832392;6.075205;13.178743961352657;5.956521739130435
80290833;GINGEN (FILS);48.661035;9.787813;35.24567474048443;0.0
80040139;RADDUSCH;51.81728;14.0341;13.0;0.0
80240036;MAGDEBURG-ROTHENSEE;52.176543;11.652156;31.085324232081913;205.92491467576792
80142398;BRUCHHAUSEN (B ETTLINGEN);48.92464;8.373484;41.795597484276726;0.006289308176100629
80034355;BIRKENGRUND;52.329302;13.276603;14.970873786407767;6.922330097087379
80147934;VIERSEN-HELENABRUNN;51.233842;6.436942;27.08058608058608;16.28205128205128
80042192;GROSSRAESCHEN;51.591485;14.014883;17.154545454545456;13.718181818181819
80111807;HANAU-WILHELMSBAD;50.143958;8.883602;45.867507886435334;4.0504731861198735
80100693;BORGELN;51.59967;8.03218;17.631067961165048;0.4320388349514563
80297788;STERNENFELS METTERTAL;49.003449;8.875093;15.618090452261306;3.1256281407035176
80060095;KURORT RATHEN (KR PIRNA);50.95645;14.076516;22.787781350482316;9.691318327974276
80180802;HATTINGEN (BADEN);47.922402;8.772917;13.025157232704403;8.355345911949685
80143198;LAHR (SCHWARZW);48.3422;7.835652;52.565625;163.1
80251405;SCHWEICH DB;49.831141;6.740325;32.44407894736842;6.1875
80254680;SAARBRUECKEN OST;49.2312;7.01986;13.579710144927537;0.0
80231654;RAGUHN;51.709428;12.270651;29.639871382636656;0.04180064308681672
80138248;BREMEN-HUCHTING;53.060871;8.724386;27.660377358490567;0.0
80290643;FAURNDAU;48.71081;9.616744;35.986111111111114;0.0
80341974;EMSDETTEN STADT;52.1564;7.548544;12.508928571428571;3.0625
80294017;NECKARHAUSEN (B HORB);48.399128;8.64577;12.698492462311558;7.432160804020101
80240077;MOESER;52.219205;11.785616;19.454212454212453;2.0366300366300365
80035220;DALLGOW-DOEBERITZ;52.543622;13.058964;12.86875;0.0
80040089;SCHOENWALDE (SPREEWALD);51.991396;13.776876;20.680851063829788;0.0
80062372;OSCHATZ;51.312835;13.111373;26.601910828025478;8.060509554140127
80105007;BOENEN AUTOBAHN;51.6152;7.768966;37.33993399339934;43.02970297029703
80136309;GARSSEN;52.67075;10.12201;66.45454545454545;33.46394984326019
80140806;KARLSRUHE-RHEINBRUECKE;49.034753;8.317518;15.018867924528301;10.127358490566039
80263491;ERGOLDSBACH;48.693829;12.201867;20.873873873873872;0.0
80208843;WEISSENFELS;51.204685;11.971089;32.76802507836991;47.28526645768025
80154708;LEIPZIG-PLAGWITZ;51.327695;12.321809;17.589211618257263;126.41078838174273
80056325;FLIEDEN;50.423015;9.577701;93.76947040498442;137.595015576324
80205617;OBERSCHLEISSHEIM;48.258024;11.559062;17.06741573033708;4.089887640449438
80160507;SEEBERGEN;50.92912;10.7947;27.27659574468085;8.319148936170214
80034082;BRUECK(MARK);52.1888;12.760224;16.814671814671815;8.934362934362934
80130567;NORTHEIM(HAN);51.70365;9.986845;75.43573667711598;18.079937304075234
80201780;KIEFERSFELDEN;47.613033;12.190525;20.29581993569132;59.9903536977492
80270470;RIEKDAHL;54.08974;12.1794;15.005263157894737;2.1894736842105265
80304444;MACHERN UEST;51.358063;12.640231;26.34193548387097;0.5258064516129032
80297473;EUBIGHEIM;49.502282;9.538519;14.688622754491018;2.808383233532934
80100016;HEESSEN;51.698186;7.817547;43.78733766233766;17.5
80112466;RIEDSTADT-GODDELAU;49.833963;8.489943;62.809375;42.675
80040055;HALBE;52.109301;13.701953;20.921985815602838;14.372340425531915
80100198;GLADBECK WEST;51.575638;6.97747;49.42560553633218;370.4567474048443
80136929;GROSSBURGWEDEL;52.506528;9.858019;15.385321100917432;0.0
80117135;RAUSCHWALD;50.116145;8.949866;37.73033707865169;39.47565543071161
80069898;ELMSHORN;53.755191;9.658954;26.997575757575756;28.349090909090908
80140624;OFTERSHEIM;49.373659;8.5801;85.325;28.0875
80236828;KOETZSCHAU;51.307795;12.12541;26.973333333333333;2.04
80254268;LANDSWEILER-REDEN;49.353051;7.120122;31.321875;10.484375
80134155;EMMERKE;52.1635;9.86812;14.89423076923077;0.0
80135632;DEDENSEN-GUEMMER;52.40712;9.52062;130.7125;0.0
80040576;PEITZ OST;51.843983;14.449335;16.49290780141844;80.40425531914893
80137042;WESTERWALSEDE;53.031707;9.346825;24.42436974789916;21.647058823529413
80051805;HOFGEISMAR;51.499818;9.396002;27.508064516129032;15.483870967741936
80176560;ROHRBACH;49.965123;9.710453;25.451327433628318;13.964601769911505
80136069;GUETERSLOH HBF;51.907031;8.385424;41.45751633986928;36.3235294117647
80293993;HORB;48.4423;8.689189;12.606770833333334;7.302083333333333
80078667;HERZOGENRATH NIEVELSTEIN;50.896945;6.077877;12.853403141361257;0.0
80270868;POELCHOW;54.011014;12.121214;12.62135922330097;1.8058252427184467
80031328;HENNIGSDORF NORD (HDO);52.66121;13.209348;18.162454873646208;1.4945848375451263
80221531;VILSHOFEN (NIEDERBAY) BERGER;48.646834;13.159989;21.0;0.42474916387959866
80097345;MECKLENBECK;51.924685;7.572615;23.11934156378601;13.530864197530864
80190330;ST GOAR;50.150039;7.714684;33.193333333333335;2.6233333333333335
80222034;NUERNBERG RBF;49.417162;11.084965;69.68888888888888;844.3365079365079
80130237;LEIFERDE(B GIFHORN);52.456452;10.42974;16.323651452282157;0.0
80231688;GREPPIN;51.6475;12.297715;29.581993569131832;6.672025723472669
80031898;FINKENHEERD KRAFTWERK;52.26461;14.5772;20.4;0.0
80204487;REICHERTSHAUSEN(ILM);48.471447;11.51082;33.117834394904456;35.31210191082803
80200816;GRUB (OBERBAY);48.164587;11.782621;17.149122807017545;0.0
80113415;DARMSTADT-KRANICHSTEIN;49.90796;8.680359;53.83737024221453;68.5674740484429
80206011;LANDL (OBERBAY) ABZW;47.85043;12.15982;29.79794520547945;3.4383561643835616
